CantidadDeBeneficiarios,CantidadBeneficioConsolidado,CantidadUltimobeneficio,CodigoDepartamentoAtencion,CodigoMunicipioAtencion,CondicionSexual,Discapacidad,EstadoBeneficiario,EstadoCivil,Etnia,FechaInscripcionBeneficiario,FechaUltimoBeneficioAsignado,Genero,NivelEscolaridad,NombreDepartamentoAtencion,NombreMunicipioAtencion,Pais,RangoEdad,TipoAsignacionBeneficio,TipoBeneficio,TipoDocumento,TipoPoblacion,RangoValorBeneficioConsolidadoAsignado,RangoValorUltimoBeneficioAsignado
1,3,1,47,47001,ND,NO,ACTIVO,Sin Información,ND,2016-02-01,2017-01-01,Hombre,ND,MAGDALENA,SANTA MARTA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,73,73671,ND,NO,NO ACTIVO,Sin Información,ND,2016-02-01,2015-01-01,Mujer,ND,TOLIMA,SALDAÑA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,3,1,47,47053,ND,NO,ACTIVO,Sin Información,ND,2018-02-01,2018-01-01,Mujer,ND,MAGDALENA,ARACATACA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,27,27001,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-11-01,2018-01-01,Mujer,SIN ESPECIFICAR,CHOCO,QUIBDO,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20011,ND,NO,NO ACTIVO,Sin Información,ND,2016-02-01,2015-01-01,Mujer,ND,CESAR,AGUACHICA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,3,1,73,73624,ND,ND,ACTIVO,Sin Información,ND,2017-02-01,2017-01-01,Mujer,ND,TOLIMA,ROVIRA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,25,25269,ND,NO,ACTIVO,Sin Información,ND,2016-02-01,2015-01-01,Mujer,ND,CUNDINAMARCA,FACATATIVA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,4,1,25,25754,ND,ND,NO ACTIVO,Sin Información,ND,2017-11-01,2018-01-01,Mujer,TECNOLOGO,CUNDINAMARCA,SOACHA,57,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,08,08001,ND,NO,NO ACTIVO,ND,ND,2016-02-01,2017-01-01,Hombre,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,08,08001,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,Colombia,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,23,23162,ND,NO,ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Mujer,ND,CORDOBA,CERETE,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,25,25754,H-HOMBRE,NO,NO ACTIVO,CA,ND,2017-10-01,2018-01-01,Hombre,ND,CUNDINAMARCA,SOACHA,COLOMBIA,>65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,47,47053,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Hombre,ND,MAGDALENA,ARACATACA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,5,1,05,05361,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,ANTIOQUIA,ITUANGO,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,9,1,27,27001,ND,NO,NO ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2018-02-01,2018-01-01,Hombre,SIN ESPECIFICAR,CHOCO,QUIBDO,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,52,52203,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,NARIÑO,COLON,ND,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,5,1,05,05001,ND,NO,ACTIVO,Sin Información,ND,2018-02-01,2018-01-01,Mujer,ND,ANTIOQUIA,MEDELLIN,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
7,1,1,13,13001,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2018-10-01,2018-01-01,Mujer,ND,BOLIVAR,CARTAGENA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,4,1,23,23001,ND,NO,ACTIVO,UL,ND,2016-02-01,2017-01-01,Mujer,ND,CORDOBA,MONTERIA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,13,13001,ND,NO,NO ACTIVO,Sin Información,ND,2016-05-01,2017-01-01,Mujer,ND,BOLIVAR,CARTAGENA,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,27,27001,ND,NO,NO ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-05-01,2018-01-01,Mujer,ND,CHOCO,QUIBDO,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,13,13001,ND,NO,NO ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2016-02-01,2015-01-01,Hombre,ND,BOLIVAR,CARTAGENA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,3,1,05,05042,ND,NO,NO ACTIVO,SO,ND,2018-04-01,2018-01-01,Mujer,SIN ESPECIFICAR,ANTIOQUIA,SANTAFE DE ANTIOQUIA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,11,1,08,08001,ND,ND,NO ACTIVO,ND,ND,2017-12-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
3,3,1,11,11001,ND,NO,ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,ND,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,4,1,08,08001,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-05-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,23,23001,ND,NO,ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Mujer,ND,CORDOBA,MONTERIA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,10,1,08,08758,ND,NO,NO ACTIVO,Sin Información,ND,2018-02-01,2018-01-01,Mujer,ND,ATLANTICO,SOLEDAD,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,54,54874,ND,NO,ACTIVO,Sin Información,ND,2016-03-01,2015-01-01,Mujer,ND,NORTE DE SANTANDER,VILLA DEL ROSARIO,ND,30-49,INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,ND,NO,NO ACTIVO,SO,ND,2016-08-01,2016-01-01,Hombre,SIN ESPECIFICAR,VALLE,CALI,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,4,1,05,05088,ND,NO,NO ACTIVO,Sin Información,ND,2018-03-01,2018-01-01,Hombre,ND,ANTIOQUIA,BELLO,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05628,ND,NO,NO ACTIVO,Sin Información,ND,2016-02-01,2015-01-01,Mujer,ND,ANTIOQUIA,SABANALARGA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,12,1,13,13001,ND,NO,NO ACTIVO,SO,ND,2017-12-01,2018-01-01,Mujer,ND,BOLIVAR,CARTAGENA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,52,52835,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Hombre,SIN ESPECIFICAR,NARIÑO,SAN ANDRES DE TUMACO,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,5,1,54,54001,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,NORTE DE SANTANDER,CUCUTA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,4,1,05,05001,ND,NO,ACTIVO,Sin Información,ND,2018-04-01,2018-01-01,Hombre,ND,ANTIOQUIA,MEDELLIN,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,3,1,50,50450,ND,NO,NO ACTIVO,Sin Información,ND,2016-05-01,2017-01-01,Hombre,ND,META,PUERTO CONCORDIA,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,No Definido,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
7,3,1,23,23001,ND,NO,ACTIVO,Sin Información,ND,2016-02-01,2017-01-01,Mujer,ND,CORDOBA,MONTERIA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,41,41551,ND,ND,ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Hombre,ND,HUILA,PITALITO,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,5,1,52,52835,ND,NO,NO ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2018-05-01,2018-01-01,Mujer,ND,NARIÑO,SAN ANDRES DE TUMACO,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,12,1,13,13001,ND,ND,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Hombre,TECNOLOGO,BOLIVAR,CARTAGENA,57,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,11,11001,H,NO,NO ACTIVO,ND,ND,2018-04-01,2018-01-01,Hombre,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,5,1,05,05079,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,ANTIOQUIA,BARBOSA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,4,1,47,47001,ND,NO,ACTIVO,Sin Información,ND,2016-02-01,2017-01-01,Mujer,ND,MAGDALENA,SANTA MARTA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08758,ND,NO,ACTIVO,Sin Información,ND,2018-10-01,2018-01-01,Mujer,ND,ATLANTICO,SOLEDAD,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,5,1,76,76113,ND,NO,ACTIVO,Sin Información,ND,2018-05-01,2018-01-01,Mujer,ND,VALLE,BUGALAGRANDE,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,50,50568,ND,NO,NO ACTIVO,SO,ND,2016-08-01,2015-01-01,Hombre,SIN ESPECIFICAR,META,PUERTO GAITAN,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,4,1,23,23001,ND,NO,NO ACTIVO,Sin Información,ND,2016-05-01,2017-01-01,Mujer,ND,CORDOBA,MONTERIA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
2,4,1,05,05001,ND,ND,NO ACTIVO,Sin Información,ND,2018-03-01,2018-01-01,Mujer,TECNOLOGO,ANTIOQUIA,MEDELLIN,57,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,47,47258,ND,NO,ACTIVO,Sin Información,ND,2018-11-01,2018-01-01,Hombre,ND,MAGDALENA,EL PIÑON,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,18,18001,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,CAQUETA,FLORENCIA,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,08,08001,ND,NO,NO ACTIVO,Sin Información,ND,2018-05-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,5,1,08,08433,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,ATLANTICO,MALAMBO,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,6,1,76,76001,ND,NO,NO ACTIVO,Sin Información,ND,2018-07-01,2018-01-01,Mujer,ND,VALLE,CALI,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,17,17380,ND,NO,NO ACTIVO,Sin Información,ND,2016-01-01,2015-01-01,Mujer,SECUNDARIA,CALDAS,LA DORADA,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,3,1,08,08001,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2016-05-01,2017-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,4,1,27,27810,ND,NO,NO ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Hombre,ND,CHOCO,UNION PANAMERICANA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,3,1,13,13001,ND,NO,NO ACTIVO,Sin Información,ND,2017-11-01,2018-01-01,Mujer,ND,BOLIVAR,CARTAGENA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,7,1,73,73483,ND,NO,NO ACTIVO,Sin Información,INDIGENA,2018-05-01,2018-01-01,Mujer,ND,TOLIMA,NATAGAIMA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05001,ND,NO,NO ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2015-10-01,2015-01-01,Hombre,ND,ANTIOQUIA,MEDELLIN,ND,30-49,INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,3,1,23,23670,ND,NO,ACTIVO,Sin Información,INDIGENA,2018-02-01,2018-01-01,Mujer,ND,CORDOBA,SAN ANDRES SOTAVENTO,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,5,1,05,05001,ND,NO,NO ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Mujer,ND,ANTIOQUIA,MEDELLIN,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,05,05001,ND,NO,NO ACTIVO,Sin Información,ND,2018-11-01,2018-01-01,Mujer,ND,ANTIOQUIA,MEDELLIN,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,17,17174,ND,NO,NO ACTIVO,SO,ND,2016-01-01,2015-01-01,Mujer,SIN ESPECIFICAR,CALDAS,CHINCHINA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,10,1,66,66001,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,RISARALDA,PEREIRA,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,15,15455,ND,NO,NO ACTIVO,Sin Información,ND,2016-05-01,2016-01-01,Hombre,ND,BOYACA,MIRAFLORES,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,4,1,13,13001,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,BOLIVAR,CARTAGENA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,47,47798,ND,NO,NO ACTIVO,UL,ND,2017-12-01,2018-01-01,Hombre,SIN ESPECIFICAR,MAGDALENA,TENERIFE,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05088,ND,NO,ACTIVO,Sin Información,ND,2016-05-01,2015-01-01,Mujer,ND,ANTIOQUIA,BELLO,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,3,1,27,27001,ND,NO,NO ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-11-01,2018-01-01,Mujer,ND,CHOCO,QUIBDO,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,4,1,25,25754,ND,NO,ACTIVO,Sin Información,ND,2018-03-01,2018-01-01,Hombre,ND,CUNDINAMARCA,SOACHA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,3,1,13,13001,ND,NO,NO ACTIVO,Sin Información,ND,2018-02-01,2018-01-01,Hombre,ND,BOLIVAR,CARTAGENA,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,27,27001,ND,NO,NO ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-11-01,2018-01-01,Mujer,TECNICO,CHOCO,QUIBDO,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,4,1,08,08001,ND,NO,ACTIVO,Sin Información,ND,2018-02-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23001,ND,NO,NO ACTIVO,Sin Información,ND,2016-01-01,2015-01-01,Mujer,TECNICO,CORDOBA,MONTERIA,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,RC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,3,1,08,08001,ND,NO,ACTIVO,Sin Información,PALENQUERO,2016-05-01,2017-01-01,Hombre,ND,ATLANTICO,BARRANQUILLA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,3,1,19,19455,ND,NO,NO ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2016-02-01,2017-01-01,Mujer,ND,CAUCA,MIRANDA,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,08,08001,ND,NO,ACTIVO,Sin Información,ND,2017-02-01,2017-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,UNIDOS,0 - 1.500.000,0 - 1.300.000
2,6,1,25,25754,ND,NO,ACTIVO,Sin Información,ND,2018-05-01,2018-01-01,Mujer,ND,CUNDINAMARCA,SOACHA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,6,1,13,13442,ND,NO,ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2017-10-01,2018-01-01,Hombre,ND,BOLIVAR,MARIA LA BAJA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,11,1,08,08001,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
3,5,1,08,08001,ND,ND,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,TECNOLOGO,ATLANTICO,BARRANQUILLA,57,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,13,13430,ND,NO,NO ACTIVO,Sin Información,ND,2016-05-01,2017-01-01,Hombre,ND,BOLIVAR,MAGANGUE,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,3,1,08,08832,ND,NO,ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Hombre,ND,ATLANTICO,TUBARA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,2,1,11,11001,ND,NO,NO ACTIVO,SO,ND,2017-12-01,2018-01-01,Mujer,SIN ESPECIFICAR,BOGOTA,BOGOTA D.C.,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,5,1,86,86571,ND,NO,NO ACTIVO,Sin Información,ND,2018-02-01,2018-01-01,Hombre,ND,PUTUMAYO,PUERTO GUZMAN,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,ND,ND,NO ACTIVO,Sin Información,ND,2015-10-01,2015-01-01,Hombre,TECNOLOGO,VALLE,CALI,57,18-29,INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,5,1,08,08001,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,54,54001,ND,NO,ACTIVO,Sin Información,ND,2015-11-01,2015-01-01,Hombre,SIN ESPECIFICAR,NORTE DE SANTANDER,CUCUTA,ND,18-29,INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,3,1,50,50287,ND,NO,ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Hombre,ND,META,FUENTE DE ORO,ND,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,47,47692,ND,NO,NO ACTIVO,Sin Información,ND,2016-05-01,2017-01-01,Mujer,ND,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,13,13001,ND,NO,NO ACTIVO,Sin Información,ND,2018-04-01,2018-01-01,Hombre,ND,BOLIVAR,CARTAGENA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,11,11001,ND,NO,ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Hombre,ND,BOGOTA,BOGOTA D.C.,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
